Date,Open,High,Low,Close,Adj Close,Volume
11-07-2013,15.105357,15.294643,15.041786,15.260357,13.213722,326292400
12-07-2013,15.273214,15.349643,15.121786,15.2325,13.189602,279563200
15-07-2013,15.178929,15.409286,15.171429,15.265714,13.218363,241917200
16-07-2013,15.232857,15.3825,15.148929,15.364286,13.303714,216538000
17-07-2013,15.346429,15.436429,15.293571,15.368214,13.307113,198990400
18-07-2013,15.477857,15.531071,15.378929,15.42,13.351954,218878800
19-07-2013,15.467857,15.499286,15.155357,15.176786,13.141359,268721600
22-07-2013,15.337857,15.348214,15.195357,15.225357,13.183414,207796400
23-07-2013,15.214286,15.248571,14.953929,14.963929,12.957046,369395600
24-07-2013,15.676071,15.878214,15.545,15.7325,13.622544,591936800
25-07-2013,15.739286,15.764286,15.564643,15.660714,13.560386,229493600
26-07-2013,15.546429,15.751429,15.512143,15.749643,13.637386,200152400
29-07-2013,15.742857,16.071072,15.721429,15.9925,13.847674,248057600
30-07-2013,16.07,16.326786,16.043928,16.190001,14.018688,309422400
31-07-2013,16.249643,16.33357,16.051071,16.161785,13.994254,322957600
01-08-2013,16.276787,16.314285,16.187857,16.309999,14.122595,206250800
02-08-2013,16.3575,16.530357,16.309286,16.519285,14.303812,274783600
05-08-2013,16.596071,16.809643,16.505358,16.766071,14.5175,318855600
06-08-2013,16.715,16.853214,16.506071,16.616072,14.387611,334857600
07-08-2013,16.564285,16.678572,16.491785,16.606428,14.379263,298858000
08-08-2013,16.566429,16.575001,16.355356,16.464643,14.350629,255777200
09-08-2013,16.379999,16.445,16.201786,16.230356,14.146421,266865200
12-08-2013,16.316429,16.737499,16.308214,16.691429,14.548296,364434000
13-08-2013,16.819286,17.66643,16.71607,17.484644,15.239664,881941200
14-08-2013,17.781429,18.008928,17.621429,17.803572,15.517647,756372400
15-08-2013,17.729286,17.942858,17.467142,17.782499,15.499276,490294000
16-08-2013,17.862499,17.962143,17.816429,17.940357,15.636865,362306000
19-08-2013,18.012142,18.347857,18,18.133572,15.805267,510518400
20-08-2013,18.20393,18.234644,17.886429,17.895357,15.597642,358688400
21-08-2013,17.985357,18.112499,17.9,17.941429,15.637801,335879600
22-08-2013,18.035,18.056786,17.792856,17.962856,15.656478,244207600
23-08-2013,17.973928,17.976786,17.833929,17.893572,15.596088,222731600
26-08-2013,17.883928,18.22143,17.875,17.963215,15.656788,330965600
27-08-2013,17.785713,17.946787,17.367857,17.449642,15.209154,424188800
28-08-2013,17.357143,17.707144,17.357143,17.532143,15.281057,307608000
